525425920254165000	20112227	@mumoss @sebpatrick @ellardent "The ship is powered by a ram scoop; petrol was abandoned because we'd run out of space to store..etc"	0			0	2014-10-24 01:17:55+02	2014-10-24 01:17:56.148604+02	55175	2014-10-24 01:17:56.149683+02	malaria
525425924712718000	376977652	@alaijhaB you tweet about everything so you obviously care	0	37.956623	-87.549875	0	2014-10-24 01:17:57+02	2014-10-24 01:17:57.169593+02	38864	2014-10-24 01:17:57.17078+02	fever
525425928294662000	186330235	@LucasEmmanuelG ok!	0	-27.473506	-58.786681	0	2014-10-24 01:17:57+02	2014-10-24 01:17:58.057639+02	1841	2014-10-24 01:17:58.058749+02	cold
525425931607736000	1099748754	"Omg I wish my hair was longer" http://t.co/u0ioqBvMXU	0	42.247661	-84.744061	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.911816+02	1809	2014-10-24 01:17:58.913014+02	typhoid
525425936863625000	54042257	Now following the hottest DJ TO EVER HOST A COLLEGE PARTY/ COLLEGE EVENTS @PRETTYRICKY_BDM  YALL GO FOLLOW THE HOMIE	0	30.480193	-81.670609	0	2014-10-24 01:17:59+02	2014-10-24 01:18:00.063288+02	15257	2014-10-24 01:18:00.064339+02	cancer
525425942559490000	330265133	@fantasystarboy @thegaygamer That really took me by surprise. Great to see on a Nintendo machine.	0	53.484612	-2.970868	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.501094+02	86780	2014-10-24 01:18:01.502142+02	cancer
525425943658398000	1063505792	@Donahey_J not you	0	42.145752	-83.162299	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.808828+02	6246	2014-10-24 01:18:01.809854+02	bronchitis
525425946963485000	2251230667	The person I'm actually helping: If you say that you're running late why don't you make a note in your calendar and stop crying.	0	40.408694	-105.007269	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.498772+02	638	2014-10-24 01:18:02.499864+02	malaria
525425948112732000	534281520	Congrats to NDCL on winning in the volleyball game	0	41.730915	-80.780649	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.758693+02	20577	2014-10-24 01:18:02.759692+02	flu
525425949203243000	1554929149	Flag ceremony everyday ????????????????	0	14.860234	120.471068	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.998145+02	10596	2014-10-24 01:18:02.999147+02	flu
525425950373454000	2511222436	#YoPorVos	0			0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.277233+02	32539	2014-10-24 01:18:03.278248+02	malaria
525425917372674000	109978553	I love to train, that's why I train everyday. It's like having fun. Some people play basketball and video games. Training is my fun. #fitfam	0	39.321134	-84.454562	0	2014-10-24 01:17:55+02	2014-10-24 01:17:55.428325+02	4831	2014-10-24 01:17:55.429423+02	cold
525425923336978000	448130035	Who are the best fans and why are Brazilian? @EmblemThree #E3Thursday	0			0	2014-10-24 01:17:56+02	2014-10-24 01:17:56.84826+02	65153	2014-10-24 01:17:56.849314+02	cold
525425924922421000	332570350	?????? (@ American Park) https://t.co/sswRG6k1tB	0	-5.894269	-35.198631	0	2014-10-24 01:17:57+02	2014-10-24 01:17:57.236324+02	11459	2014-10-24 01:17:57.237443+02	cancer
525425930664428000	370996832	Victory Dinner at Mountain Mille.... http://t.co/5pFZfdnuG8	0	37.78616	-80.308142	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.788874+02	288	2014-10-24 01:17:58.790118+02	small-pox
525425933243929000	63158216	@AMSnowOfficial for sure!	0	12.905337	77.610658	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.211785+02	23956	2014-10-24 01:17:59.212889+02	fever
525425932975481000	225147474	@books_and_ashes I'd love for you to consider reviewing y paranormal romance: The Violet Hour. http://t.co/1n8iigFI8l http://t.co/l00aG8QZLO	0			0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.455638+02	7163	2014-10-24 01:17:59.456936+02	fever
525425935886352000	1422301580	EU TENHO BOQUINHA DO MC BIEL QUEM QUISER	0			0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.842425+02	175843	2014-10-24 01:17:59.843453+02	cancer
525425941091070000	426401974	@nicolemteuber this is why you and Liz are clearly related....	0	32.892543	-97.618988	0	2014-10-24 01:18:00+02	2014-10-24 01:18:01.143742+02	35817	2014-10-24 01:18:01.144826+02	cold
525425944220426000	178378807	@jorgitoro @tatiapriss LO QUE MAS DA TRISTEZA ES QUE ALGUNOS AFILES SAMPERISTAS  QUE  FUERON COMPLICES  DE ESE HOMICIDIO ANDAN MUY CAMPANTES	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.878019+02	24822	2014-10-24 01:18:01.879133+02	flu
525425945117983000	27026126	Congratulations to all of the students who completed the 2014 wesgoldfellows internship program!??? http://t.co/TRZW0kLDuo	0	39.979921	-75.221103	0	2014-10-24 01:18:01+02	2014-10-24 01:18:02.054316+02	4719	2014-10-24 01:18:02.055427+02	cold
525425946606969000	809612389	#4DaysForeverTogether #4DaysForeverTogether #4DaysForeverTogether @KeatonStromberg PLS FOLLOW ME ILYSM IVE BEEN TRYING FOR SO LONG ILY 73	0			0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.384074+02	69410	2014-10-24 01:18:02.385209+02	fever
525425950088233000	1886761	Guys I have infiltrated @voxmediainc! #pixelpunch	0	38.906178	-77.040713	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.221398+02	4303	2014-10-24 01:18:03.222622+02	flu
525425920447115000	4132781	@endquote pooh. Maybe I should learn swift.	0	47.598611	-122.328135	0	2014-10-24 01:17:56+02	2014-10-24 01:17:56.149885+02	8676	2014-10-24 01:17:56.150985+02	cold
525425921139167000	123902695	in the wastelands of todaaaay	0			0	2014-10-24 01:17:56+02	2014-10-24 01:17:56.312277+02	1580	2014-10-24 01:17:56.313305+02	cancer
525425923001442000	794272716	Manny &amp; Rad drawing right now	0	40.34591	-75.981987	0	2014-10-24 01:17:56+02	2014-10-24 01:17:56.789968+02	28999	2014-10-24 01:17:56.791019+02	typhoid
525425922187747000	19767448	Lesson learned. Think we should have applied more showmanship tonight. CC @crsrusl @mrdanb http://t.co/WnAfyoBebW	0	53.427389	-2.183765	0	2014-10-24 01:17:56+02	2014-10-24 01:17:57.379479+02	7576	2014-10-24 01:17:57.380709+02	measles
525425935068430000	27701544	@Msblackberry_47 @pebbles2day MUCH DISRESPECT!!!	0	40.044932	-75.171004	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.639273+02	8859	2014-10-24 01:17:59.640295+02	cancer
525425935861154000	269408227	@KeatonStromberg hey keats, what you think about BRAZIL and BRAZILIANS FANS??? WE LOVE YOU SO MUCH ??? #4DaysForeverTogether 22	0			0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.831681+02	66539	2014-10-24 01:17:59.83266+02	cholera
525425936565809000	117178434	Sumbody pop up I'm bored	0	13.773154	-61.039641	0	2014-10-24 01:17:59+02	2014-10-24 01:18:00.005991+02	28277	2014-10-24 01:18:00.006999+02	flu
525425937790566000	1357946568	mds ta passando Hey Arnold *o*	0			0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.281514+02	58395	2014-10-24 01:18:00.282376+02	cholera
525425939803812000	2182805365	When you walk into sobeys looking like a pirate because you made the mistake of wearing crop pants with boots after the gym....@birdgie	0	43.22858	-79.94353	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.794482+02	648	2014-10-24 01:18:00.795476+02	malaria
525425939883504000	750714451	When your girl get you hipp to drinking peppermint Tea but you don't wanna admit it was her that did it http://t.co/wmt0XWzACW	0	42.308354	-71.08351	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.931281+02	32668	2014-10-24 01:18:00.932432+02	dengue
525425941099872000	893471767	"@AriesTerms: Deep down #Aries can be overly trusting of others, believing that most people have good intentions."	0	3.043276	101.619075	0	2014-10-24 01:18:00+02	2014-10-24 01:18:01.107896+02	19885	2014-10-24 01:18:01.109+02	hernia
525425942408479000	166031009	@FlawlessPerla lmao she told me off when j golf get not to do that ????	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.418294+02	73587	2014-10-24 01:18:01.419369+02	hernia
525425924318454000	19360812	Levi Strauss &amp; Co.: Levi???s?? Peak Seasonal Support Associate PT-Gonzales, Tan... (#Gonzales, LA) http://t.co/wCNrNWIMdi #Sales #Job	0	30.238529	-90.920099	0	2014-10-24 01:17:56+02	2014-10-24 01:17:57.091791+02	5992	2014-10-24 01:17:57.092833+02	hernia
525425925048267000	1620777936	Also @posterdan kept me in one piece at Mann 2. You???re a pal, buddy.	0			0	2014-10-24 01:17:57+02	2014-10-24 01:17:57.265956+02	24838	2014-10-24 01:17:57.266891+02	fever
525425927082480000	116789121	@joran129 @Robbo_Iain @eddireader @CarolineFlintMP @AlexSalmond I will put try my spooky powers! Less of a witch than the UKIP woman sadly	0	55.682596	-4.068569	0	2014-10-24 01:17:57+02	2014-10-24 01:17:57.755882+02	438	2014-10-24 01:17:57.75693+02	cancer
525425931725595000	534171501	@Shanasmiith hm passe en DM	0	48.953001	2.394097	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.861337+02	60252	2014-10-24 01:17:58.86247+02	flu
525425933428478000	396831702	#mosques are bases for #IslamicState #Propaganda #intelligence #recruitment &amp; #dispatch of #jihadi #assassins @rcmpgrcpolice	0			0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.271198+02	41650	2014-10-24 01:17:59.272349+02	flu
525425933558497000	2206826115	@Ronnie2K i just saw the commercial for my signature jordan shoe but in the commercial i have no shirt... http://t.co/Jtvc1ixrE4	0	28.540362	-81.387115	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.382441+02	27	2014-10-24 01:17:59.383713+02	cold
525425938004468000	887362446	@RiversLilbit well you're fine because you didn't do as bad as me ????	0	32.766982	-97.405102	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.345936+02	21262	2014-10-24 01:18:00.34704+02	hepatitis
525425941787738000	1580964145	@CrawfordCollins you may not notice this tweet ???? but thanks for exist???My dream is to have your follow ???? love you so much Crawford ???????x1,879	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.232625+02	14079	2014-10-24 01:18:01.233679+02	cancer
525425943033422000	6450482	Jawn lennon.	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.575165+02	27500	2014-10-24 01:18:01.576192+02	bronchitis
525425928605020000	479361009	Death	0	31.564089	74.296903	0	2014-10-24 01:17:57+02	2014-10-24 01:17:58.088257+02	18341	2014-10-24 01:17:58.08936+02	malaria
525425932149211000	234235423	@DianaMendozaaa good news: I worked with that guy bad news: I think he's all into country	0	35.113785	-106.609098	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.966927+02	11472	2014-10-24 01:17:58.968018+02	fever
525425932543480000	578751687	@Artman4us as the late Sandman Sims would say "CHALLUNGE!"	0	41.833952	-87.607866	0	2014-10-24 01:17:58+02	2014-10-24 01:17:59.075933+02	19843	2014-10-24 01:17:59.077041+02	small-pox
525425933210382000	237616115	i cleaned up the house and that eased some of my anxiety, but i still have more to do when i get back home from the Haratine's	0	32.67216	-97.220011	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.21912+02	44507	2014-10-24 01:17:59.220215+02	flu
525425935253008000	352764207	happy done in the morning .	0	25.517249	-80.41954	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.674453+02	64142	2014-10-24 01:17:59.675525+02	cholera
525425936397644000	15893159	@ChefPattyatFrat Me too!  It's going to be a F'ing blast.	0	38.56964	-121.464433	0	2014-10-24 01:17:59+02	2014-10-24 01:18:00.010249+02	1986	2014-10-24 01:18:00.011451+02	bronchitis
525425940642660000	419950298	Great to see my dear friend tonight in Franfort@EwilliamsEllen !	0	38.17787	-84.813386	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.977113+02	1864	2014-10-24 01:18:00.978119+02	cold
525425943670567000	1125163604	i'm either too emotional or completely unemotional ..	0	42.318803	-73.496312	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.731684+02	20549	2014-10-24 01:18:01.732717+02	hepatitis
525425942122865000	2318706963	Hello #Denver! We're at #CervantesOtherSide tonight with our good buddies @BonesJugs N Harmony! Go #Broncos! @hhp http://t.co/4i7Z61a0xp	0	39.754385	-104.97883	0	2014-10-24 01:18:01+02	2014-10-24 01:18:02.063617+02	75	2014-10-24 01:18:02.064725+02	cold
525425948314067000	151177950	Living for the photoshoot on the #JeffreeStarCosmetics website! You look gorgeous, @JeffreeStar! ???????? http://t.co/BK6rhR7eBW	0			0	2014-10-24 01:18:02+02	2014-10-24 01:18:03.367262+02	12432	2014-10-24 01:18:03.368407+02	bronchitis
525425951094878000	2578990536	Broncos vs. Chargers! !~ JFD http://t.co/R6yRcDXKFv	0			0	2014-10-24 01:18:03+02	2014-10-24 01:18:04.118736+02	64	2014-10-24 01:18:04.11992+02	fever
525425931922702000	822049651	@Aye_EmJay14 how are your stocks doing	0	39.591918	-104.720596	0	2014-10-24 01:17:58+02	2014-10-24 01:17:59.173986+02	6125	2014-10-24 01:17:59.175019+02	cancer
525425934925853000	913430407	Curry chicken is gross ????	0	26.00016	-80.14701	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.634979+02	25165	2014-10-24 01:17:59.635986+02	bronchitis
525425936141795000	388009236	Winn Dixie #Retail #Job: Cake Decorator (#FORTMYERS, FL) http://t.co/UJSC1cohRd #Jobs #TweetMyJobs	0	26.611145	-81.783396	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.979218+02	4352	2014-10-24 01:17:59.980293+02	cancer
525425939795427000	299877375	Well, Hamilton needs to step in up	0	40.007918	-83.000597	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.763337+02	4753	2014-10-24 01:18:00.764346+02	fever
525425941481525000	172975694	She's into superstitions, black cats and voodoo dolls	0	55.639478	-4.752819	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.322351+02	24755	2014-10-24 01:18:01.323543+02	cold
525425945122206000	570525548	know the consequence behind certain shit.????	0	35.031685	-89.865785	0	2014-10-24 01:18:01+02	2014-10-24 01:18:02.030676+02	13482	2014-10-24 01:18:02.031753+02	small-pox
525425947873645000	51736236	Another amazing week of training (2 sessions,1 each) thank you to @RampageBrown &amp; @Marty_JonesWOS	0	54.534018	-1.542407	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.692221+02	4537	2014-10-24 01:18:02.693351+02	flu
525425949266178000	540806709	Sometimes I wonder if they really know me or just claim to	0	33.784678	-118.108078	0	2014-10-24 01:18:02+02	2014-10-24 01:18:03.043231+02	737	2014-10-24 01:18:03.044307+02	flu
525425950461526000	605147566	@ambernicole__xo is it online? And how'd that interview go at old navy?	0	31.521076	-97.138298	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.321858+02	21797	2014-10-24 01:18:03.323038+02	cold
525425952172810000	2358844892	Who else is ready to watch @cwtvd 2nite?? I need my Damon &amp; Stefan time! :) #TVD #TVDS6	0	35.872381	-94.128132	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.728907+02	2339	2014-10-24 01:18:03.730036+02	cold
525425955167556000	1138555957	We're on one ???? @ Tamme Farms http://t.co/HzoHYPYtt8	0	37.638667	-84.8825	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.438462+02	3905	2014-10-24 01:18:04.439556+02	cancer
525425929707725000	403590676	Off to Palawan El Nido. ????????? #Palawan #Tour @ Gate 4 Iloilo International Airport http://t.co/LKhCLeL6Vx	0	10.831158	122.497114	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.481296+02	12337	2014-10-24 01:17:58.482446+02	fever
525425930827989000	423781079	@Blue_DreamMN lololol I really wanted to say things like that after doing a little research on her silly THOT twitter page, but I figured it	0	46.878176	-96.786401	0	2014-10-24 01:17:58+02	2014-10-24 01:17:58.650918+02	17974	2014-10-24 01:17:58.652015+02	hernia
525425937425662000	1282299433	I hate using the public bathrooms ????	0	40.696974	-111.974083	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.294272+02	12953	2014-10-24 01:18:00.29527+02	fever
525425941397643000	2324721441	@FatemaSiddeka ohh sheeet well where ever you may be going . I'm backing out :) :p	0	53.449767	-2.081898	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.335435+02	632	2014-10-24 01:18:01.336496+02	fever
525425944463675000	374251341	@JMoneyRichbitch lamee	0	33.15985	-87.53984	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.88244+02	18460	2014-10-24 01:18:01.883462+02	flu
525425945227063000	2180401488	Technical Account Manager, Shanghai - VMware: (#Shanghai) http://t.co/Ig13cLMxX1 #BusinessMgmt #Job #Jobs #TweetMyJobs	0	31.230393	121.473704	0	2014-10-24 01:18:01+02	2014-10-24 01:18:02.062327+02	805	2014-10-24 01:18:02.063423+02	bronchitis
525425949974987000	1969795375	???????????????????????????????????????????????????????????????????????? ??? http://t.co/ql3PXBR0Qi @softbank_ichiro #SoftBank #docomo #kddi #au #Fukui #???????????? #sbm_iphone6 @masason	0	36.060923	136.500559	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.222921+02	24769	2014-10-24 01:18:03.224258+02	flu
525425952940360000	424805203	"@babetexts: http://t.co/j0TJ7Mnvw1" plsss ????????????	0	13.642314	123.191673	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.913989+02	31969	2014-10-24 01:18:03.915231+02	flu
525425955217900000	128311154	Watching @ENews and I love what @taylorswift13 just said, "I'm really protective of my happiness." #life #wisdom	0	41.664677	-86.163857	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.445625+02	2974	2014-10-24 01:18:04.446699+02	fever
525425958707556000	248609514	@NandiniDattani where's my story at !!! Xxx	0	52.199494	-2.241884	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.290523+02	7878	2014-10-24 01:18:05.291563+02	cholera
525425960624349000	1959174463	I only like 4 people at arbor	0	36.271664	-115.270888	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.756106+02	234	2014-10-24 01:18:05.757188+02	measles
525425961324806000	177654011	How u gonna try me for wearing 30$ Chuck Taylors but my Trues 300$ , Gucci belt 400$ n my bookbag $1100? Nigga just cus u got Jordan's on?	0	29.599766	-82.438516	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.911794+02	35059	2014-10-24 01:18:05.912802+02	hernia
525425933709492000	546371481	We're bench warmers and Frozen #forthefirsttimeinforever @ soccer sisters http://t.co/foUy5a4tMS	0	35.036136	-85.135186	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.381097+02	5340	2014-10-24 01:17:59.38219+02	hernia
525425936121209000	29855663	Printed a few XMas cards &amp; initial cards with the Thorowgood Italic 60pt. #letterpress #metaltype @??? http://t.co/Pj1kfw81Cq	0	42.33593	-71.101167	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.911801+02	31069	2014-10-24 01:17:59.912867+02	bronchitis
525425936716820000	2651808912	Disneyland with the roommate! http://t.co/gxvGUDRh5M	0	33.811886	-117.917848	0	2014-10-24 01:17:59+02	2014-10-24 01:18:00.21486+02	498	2014-10-24 01:18:00.216068+02	cold
525425939313066000	25022662	@Festivalguy @PittCabe @PantherLair (friends)	0	41.206771	-80.743375	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.654107+02	13497	2014-10-24 01:18:00.655259+02	cancer
525425940063851000	1873034610	@KeatonStromberg #4DaysForeverTogether http://t.co/qezWOnZDdK     WHAT ABOUT COMING TO BRAZIL? PLEASE FOLLOW ME, I LOVE U X15	0			0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.855043+02	18544	2014-10-24 01:18:00.856154+02	cholera
525425940751729000	175558310	#HighWestDistillery #AMidwinterNightsDram A blend of straight rye whiskeys finished in French oak and??? http://t.co/WVmh5Ux3Ac	0	34.151887	-118.361923	0	2014-10-24 01:18:00+02	2014-10-24 01:18:01.006451+02	1533	2014-10-24 01:18:01.007595+02	dengue
525425945529025000	349186489	I really need to go to the doctors this shit is out of hand already	0	41.689165	-71.161975	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.136146+02	12729	2014-10-24 01:18:02.137216+02	flu
525425946091070000	160427932	???@NoChillScottyD: if her bra and panties match when you take off her clothes, it wasn't you that decided to have sex.???	0	42.033805	-88.309806	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.316708+02	38010	2014-10-24 01:18:02.317847+02	cold
525425947365745000	870560696	#Engineering #Job in #LakeForest, CA: Advanced Quality Engineer Process at Spectrum HHI http://t.co/kFDL2zMigA #Jobs #TweetMyJobs	0	33.646966	-117.689218	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.610062+02	954	2014-10-24 01:18:02.611252+02	fever
525425950000173000	379754242	https://t.co/OPnsb2n3ql @FreefromTorture @UK_MigrationLaw @humanrightslaw @lattalaw @ThePrisonLawyer Come along. Help stop human trafficking	0	55.865556	-4.228986	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.251403+02	526	2014-10-24 01:18:03.252574+02	hernia
525425955465363000	2600113699	The struggle of dealing with people ????????????	0	33.810744	-117.836266	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.509973+02	2293	2014-10-24 01:18:04.511051+02	flu
525425955414614000	569595170	@julestrada Julian Emilio,i stayed up all night tweeting and fav your tweets!?????????? Please follow me ???????? 31	0	10.626691	122.940048	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.653283+02	29008	2014-10-24 01:18:04.654411+02	diabetes
525425958518792000	361774478	Just posted a photo @ ???????????????? ?????? http://t.co/wDHZib4f2U	0	21.527206	39.172373	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.233298+02	555	2014-10-24 01:18:05.234451+02	small-pox
525425963538981000	1569880742	today went to shit within 10 minutes	0			0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.473609+02	24483	2014-10-24 01:18:06.474662+02	fever
525425934309278000	1035783680	I was really looking forward to telling Jew about my day after school But she wasn't there????	0	36.075075	-115.077031	0	2014-10-24 01:17:59+02	2014-10-24 01:17:59.494638+02	3668	2014-10-24 01:17:59.495662+02	fever
525425938763645000	2508949669	@LaxVogue08 @YouTube thx lauren your youtube videos are so helpful. can we be youtube friends? https://t.co/WElYGyJTze here my youtube link.	0			0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.647563+02	799	2014-10-24 01:18:00.648678+02	cancer
525425941942907000	70150524	Michelle ???? (with Nikolaus, FxBayu, and 3 others at Halim Perdana Kusuma International Airport (HLP)) [pic] ??? https://t.co/2pjPwmx1Ur	0	-6.27217	106.88718	0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.466791+02	3602	2014-10-24 01:18:01.467915+02	flu
525425946212721000	290775343	com @1aboring (@ Herbalife - Shake da Tati in Cachoeira Do Sul, RS) https://t.co/x3XRq46c95	0	-30.042937	-52.896293	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.302392+02	63211	2014-10-24 01:18:02.303534+02	cancer
525425947311632000	2171129192	@phally_sharap ???????	0	-5.13149	119.433596	0	2014-10-24 01:18:02+02	2014-10-24 01:18:02.607184+02	1290	2014-10-24 01:18:02.608355+02	flu
525425954672636000	820881698	So tired of traffic and poor drivers agh	0	34.145834	-118.073295	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.336265+02	178	2014-10-24 01:18:04.337335+02	fever
525425954777477000	944999136	@arielle_brown10 http://t.co/Aq9Ma5WYfz	0	42.858244	-78.805658	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.493844+02	9059	2014-10-24 01:18:04.4952+02	cold
525425956769784000	243850666	We need a fucking vacation.	0	51.497121	-0.203933	0	2014-10-24 01:18:04+02	2014-10-24 01:18:04.82068+02	23119	2014-10-24 01:18:04.821736+02	malaria
525425958019682000	227893243	Lets Light'em up!! #guns #austintexas #hopeoutdoorgallery #graffiti #artwork http://t.co/lcdSuhx2tZ	0	30.275915	-97.752698	0	2014-10-24 01:18:04+02	2014-10-24 01:18:05.224136+02	310	2014-10-24 01:18:05.225452+02	flu
525425964780884000	848444917	If you are a grown up, currently not going to school of some sort yet complain about what you're getting paid. You deserve current min wage	0	41.782745	-78.1529	0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.74459+02	1320	2014-10-24 01:18:06.74567+02	hernia
525425964671840000	588996918	???@cuzweblack: rt if u want a relationship like dis http://t.co/5614iFwwvK??????? @JodyRouser	0	32.403642	-90.098768	0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.879168+02	34577	2014-10-24 01:18:06.880495+02	cold
525425938670957000	18851669	The uniformity is the most disturbing part. Meat shouldn't exhibit right angles. http://t.co/NCUGmNFpZw http://t.co/tTyjynpe1O	0			0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.629044+02	40395	2014-10-24 01:18:00.630206+02	bronchitis
525425939501822000	134015241	My perfect piece of art. http://t.co/CtYDyOs10j	0	24.711446	46.686085	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.845785+02	16593	2014-10-24 01:18:00.847023+02	cold
525425941410234000	424270930	@freecuda964 @beyondaprincess LMAO	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.205822+02	86425	2014-10-24 01:18:01.206821+02	cancer
525425944702767000	1618654136	Che tendre familia?	0			0	2014-10-24 01:18:01+02	2014-10-24 01:18:01.926681+02	13130	2014-10-24 01:18:01.927633+02	malaria
525425951711429000	347219414	@RVoronaCote I know.	0	30.609318	-84.245811	0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.616721+02	17021	2014-10-24 01:18:03.617725+02	fever
525425952390906000	243891854	in a valley of gods and monsters I was an angel	0			0	2014-10-24 01:18:03+02	2014-10-24 01:18:03.790686+02	24426	2014-10-24 01:18:03.791656+02	mumps
525425958732325000	909900008	@BEANSnRICE03 @WORIDSTARHlPHOP this kid must be stopped lol	0	41.576521	-93.614099	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.334463+02	23926	2014-10-24 01:18:05.335467+02	hepatitis
525425960888599000	66162354	@Finmacmillan I don't need your bebo luv ???	0	55.8449	-4.357362	0	2014-10-24 01:18:05+02	2014-10-24 01:18:05.813816+02	9537	2014-10-24 01:18:05.814905+02	flu
525425962662765000	245268651	So @96fmCarmen had a date with @MileyCyrus at @PerthArena last night.... And. Well. It was a #rave if anything... http://t.co/EWQmMYa4zs	0	-31.959389	115.874091	0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.325059+02	2749	2014-10-24 01:18:06.326298+02	flu
525425963538973000	568888629	Cepat bae senior paling cetarrrrrrrrrr ????	0	1.15576	124.83388	0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.486714+02	19389	2014-10-24 01:18:06.487721+02	cold
525425964487295000	596152491	done stressing over pointless things and  stupid people ????	0	39.439469	-84.3511	0	2014-10-24 01:18:06+02	2014-10-24 01:18:06.660637+02	3623	2014-10-24 01:18:06.661693+02	cold
525425967725290000	2835680215	#NathanSkyesSexiest	0			0	2014-10-24 01:18:07+02	2014-10-24 01:18:07.422658+02	7841	2014-10-24 01:18:07.423624+02	flu
525425968002126000	855072480	@irreplaceablexj that speech would be so real though might even shed a tear tbh but yeah it'll be funny too	0	41.616297	-70.924726	0	2014-10-24 01:18:07+02	2014-10-24 01:18:07.507071+02	11832	2014-10-24 01:18:07.508109+02	dengue
525425936800707000	999743604	"@Bonita__xo: samira just straight up stalked my twitter" nah I searched my name and you popped up So many times and I fav'd them	0	42.200791	-83.186923	0	2014-10-24 01:17:59+02	2014-10-24 01:18:00.077537+02	19050	2014-10-24 01:18:00.078589+02	cancer
525425937538904000	163466125	@melindaleighg @fixsalonstudio I LOVE it!	0	32.80286	-79.855936	0	2014-10-24 01:18:00+02	2014-10-24 01:18:00.262834+02	21635	2014-10-24 01:18:00.263844+02	cold
